id,title,year,credit,country,state,city,latitude,longitude
2017705912,"Little America billboard, west of Little America, Wyoming",2004.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Wyoming,Little America,,
2017704055,"South of the border, 13 mile billboard near Dillon, South Carolina",1986.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,South Carolina,Dillon,34.41655,-79.37116
2017710265,"Old motel west of Carlisle, New York",1995.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Carlisle,,
2017704549,"Zorayda Castle billboard, Route 1, near St. Augustine, Florida",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Florida,St. Augustine,,
2017702793,"I-84 near Hammett, Idaho",2004.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Idaho,Hammett,,
2017704130,"Sign: ""Trout Haven, 1/2 million caught,"" Black Hills, South Dakota",1980.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,South Dakota,Black Hills,,
2017704327,"Bill's Service Station Shell gas sign, Rt. 34, Creston, Iowa",1980.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Iowa,Creston,41.0586,-94.36135
2017704273,"Two Phillips 66 gas pumps, Ida Grove, Iowa",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Iowa,Ida Grove,42.34499,-95.47167
2017709167,"Beef Burger, Amarillo, Texas",1982.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Texas,Amarillo,35.222,-101.8313
2017711782,"Casino Pier from beach, dusk, Seaside Heights, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Seaside Heights,39.94429,-74.07291
2017705953,"Rock Lodge Motel sign, Merrill Avenue, Glendive, Montana",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Montana,Glendive,47.10529,-104.71246
2017708088,"Chief Theater, Pocatello, Idaho",2004.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Idaho,Pocatello,42.8713,-112.44553
2017707532,"Shell Gas, Menominee, Michigan",1980.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Michigan,Menominee,45.10776,-87.61427
2017706919,"Chicken at Four State Poultry Supply, Route 65, Springdale, Arkansas",1984.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Arkansas,Springdale,36.18674,-94.12881
2017712456,"Jekyll Island Club Hotel, Jekyll Island, Georgia",1990.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Georgia,Jekyll Island,,
2017703326,"Campus Theater, vertical, Manhattan Avenue, Manhattan, Kansas",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Kansas,Manhattan,39.18361,-96.57167
2017711234,"Jekyll Island Club, Jekyll Island, Georgia",1990.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Georgia,Jekyll Island,,
2017709895,"Corkum's Motor Court, Trenton, Maine",1984.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Maine,Trenton,44.43897,-68.37002
2017705766,,1985.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Maine,,,
2017704043,"Peg House, Redwood Gifts, Route 101, Leggett, California",2003.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,California,Leggett,,
2017709710,"Western Bar and Lounge, Billings, Montana",2004.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Montana,Billings,45.78329,-108.50069
2017711391,"Hotel II, Miami Beach, Florida",1980.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Florida,Miami Beach,25.79065,-80.13005
2017708489,"Dinosaur Gardens, Route 23, Ossineke, Michigan",1988.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Michigan,Ossineke,44.90223,-83.44247
2017704231,"Golden Eagle gas pump (#1), San Diego, California",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,California,San Diego,32.71571,-117.16472
2017707111,"Commercial building, Jonesboro, Arkansas",1980.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Arkansas,Jonesboro,35.8423,-90.70428
2017705897,,1988.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Wisconsin,,,
2017708345,"Mini golf on the Hill sign, Nags Head, North Carolina",1985.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,North Carolina,Nags Head,35.95739,-75.62406
2017710769,"Brown's Hotel, Loch Sheldrake, New York",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Loch Sheldrake,,
2017702328,,1984.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Maine,,,
2017703413,,2004.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Wyoming,,,
2017703726,,1976.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,,,
2017713750,,1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,,,
2017703412,,2004.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Wyoming,,,
2017709419,,1990.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Florida,,,
2017702212,,1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Rhode Island,,,
2017711446,"Boardwalk, Keansburg, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Keansburg,40.44177,-74.12986
2017709110,"Jewel Diner & Dining Room, Mullen, Nebraska",1993.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Nebraska,Mullen,42.04278,-101.04266
2017707044,,1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Georgia,,,
2017709504,,1991.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,California,,,
2017710270,"Melba Motor Court, Spencer, North Carolina",1982.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,North Carolina,Spencer,35.69236,-80.43478
2017705569,"Replica sign, Wacky Golf, Myrtle Beach, South Carolina",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,South Carolina,Myrtle Beach,33.68906,-78.88669
2017703353,"Palace Theater, side angle, Enterprise Boulevard, Lake Charles, Louisiana",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Louisiana,Lake Charles,30.21309,-93.2044
2017702713,"Pabst Barber Shop, 107 East Washington Street, Farber, Missouri",2003.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Missouri,Farber,,
2017704622,"View 2, Putt Putt, Drayton Plains, Michigan",1986.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Michigan,Drayton Plains,,
2017709438,"Baggage Car Ice Cream, Old Orchard Beach, Maine",1984.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Maine,Old Orchard Beach,43.51731,-70.37755
2017712202,"Water Slide above Fun Pier, Wildwood, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Wildwood,38.99178,-74.81489
2017711021,"Windsor Hotel, Cape May, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Cape May,38.93511,-74.90601
2017712184,"Laura's Fudge, Wildwood, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Wildwood,38.99178,-74.81489
2017710275,"Norman Park Lodge Motel, Norman, Oklahoma",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Oklahoma,Norman,35.22257,-97.43948
2017703370,"Lindholm Diner, Route 7, Rutland, Vermont",1976.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Vermont,Rutland,43.61062,-72.97261
2017711635,"Boardwalk/beach, Point Pleasant, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Point Pleasant,40.08317,-74.06819
2017712633,"Bavarian Manor, mock wedding, Purling, New York",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Purling,,
2017707248,"B & B Farm Supply, Langlois, Oregon",2003.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Oregon,Langlois,,
2017710955,"Three old hotels, Atlantic City, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Atlantic City,39.36415,-74.42306
2017703656,"Town Pride Drive-In Restaurant sign, angle two, Teutonia at Villard Avenue, Milwaukee, Wisconsin",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Wisconsin,Milwaukee,43.0389,-87.90647
2017712127,"Miniature golf Oriental course, Ocean City, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Ocean City,39.27762,-74.5746
2017704764,"Hole detail, Stewart Beach mini golf seawall, Galveston, Texas",1986.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Texas,Galveston,29.30135,-94.7977
2017703999,"North Land Drive-in Theater, Dort Highway, Flint, Michigan",1980.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Michigan,Flint,43.01253,-83.68746
2017706518,"Weirs Superette, Weirs Beach, New Hampshire",1984.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Hampshire,Weirs Beach,,
2017702885,"Jake's Barber Shop, 611 8th Street, Wheatland, Wyoming",2004.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Wyoming,Wheatland,42.05407,-104.95295
2017712189,"Boardwalk and tram, Wildwood, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Wildwood,38.99178,-74.81489
2017708919,"Storybook Land Park, Aberdeen, South Dakota",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,South Dakota,Aberdeen,45.4647,-98.48648
2017713567,"Scott's bus from Lorrain, Ohio, Deposit, New York",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Deposit,,
2017712156,"Hunt's Casino arcade, Wildwood, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Wildwood,38.99178,-74.81489
2017709655,"Aero Lounge sign, Chinook, Montana",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Montana,Chinook,48.59,-109.23128
2017710294,"El Vado Motel, Albuquerque, New Mexico",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Mexico,Albuquerque,35.08449,-106.65114
2017708462,"Thunderbeast Park, Route 97, Chiloquin, Oregon",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Oregon,Chiloquin,42.57764,-121.86613
2017713379,"Prattsville Hotel II, Route 23, Prattsville, New York",1976.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Prattsville,,
2017712299,"Boardwalk stores, Wildwood, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Wildwood,38.99178,-74.81489
2017706719,"Liquor store, Winona, Kansas",1980.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Kansas,Winona,,
2017712119,"Ferris wheel, Ocean City, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Ocean City,39.27762,-74.5746
2017706441,"A+ Small Appliance Repair, Rapid City, South Dakota",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,South Dakota,Rapid City,44.08054,-103.23101
2017703454,"Evergreen Tavern, 1901 NW 26th Street, Portland, Oregon",1976.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Oregon,Portland,45.52345,-122.67621
2017710057,"Old A-frame motel cabin, Charlemont, Massachusetts",1995.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Massachusetts,Charlemont,42.62786,-72.86982
2017713408,"Paul's Hotel, Daytop Village, Swan Lake, New York",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Swan Lake,,
2017703799,"Gas pump, Route 129, Scipio, Indiana",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Indiana,Scipio,,
2017703871,"Sanitary Barber Show sign, Milam Street, Shreveport, Louisiana",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Louisiana,Shreveport,32.52515,-93.75018
2017707311,"Sugar Maples Gas, Maplecrest, New York",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Maplecrest,,
2017705264,"Locomotive, Till's Dairyland and Putt-R-Golf, Route 430, Mansfield, Ohio",1988.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Ohio,Mansfield,40.75839,-82.51545
2017710866,"Hotels, Ocean Grove, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Ocean Grove,40.21206,-74.00653
2017711776,"Swiss Bob ride, Seaside Heights, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Seaside Heights,39.94429,-74.07291
2017704426,"Kline's Dairy Bar ice cream sign, Harrisonburg, Virginia",1982.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Virginia,Harrisonburg,38.44957,-78.86892
2017712533,"Florida Marine Welcome Center, Fernandina Beach, Florida",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Florida,Fernandina Beach,30.66968,-81.46259
2017710384,"Motel near Nickel Creek, Nickel Creek, Texas",1993.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Texas,Nickel Creek,,
2017709072,"McDonald's, Azusa, California",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,California,Azusa,34.13362,-117.90756
2017702446,"North 53 Drive-In Theater sign, Route 53, Rome, Georgia",1980.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Georgia,Rome,34.25704,-85.16467
2017710102,"Coral Court Motel, Marlborough, Missouri",1988.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Missouri,Marlborough,38.57033,-90.33706
2017710191,"St. Regis Camp Motel, Saint Regis, Montana",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Montana,Saint Regis,,
2017702639,"McDougal Building, entrance multi-columns, Main & Gabilan, Salinas, California",1991.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,California,Salinas,36.67774,-121.6555
2017704852,"Church hole 3, Sir Goony Golf, Chattanooga, Tennessee",1986.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Tennessee,Chattanooga,35.04563,-85.30968
2017709988,"Colonial Park Motel, Meridian, Connecticut",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Connecticut,Meridian,,
2017712081,"Central Pier corner, Atlantic City, New Jersey",1985.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Atlantic City,39.36415,-74.42306
2017706072,"Zwaanendael Museum, Lewes, Delaware",1985.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Delaware,Lewes,38.77456,-75.13935
2017712610,"Totem in zoo entry, Wilmington, North Carolina",1985.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,North Carolina,Wilmington,34.22573,-77.94471
2017702558,"Bradford Beach Bath House, central stair view, Lincoln Memorial Drive, Milwaukee, Wisconsin",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Wisconsin,Milwaukee,43.0389,-87.90647
2017709803,"Burger Stop sign, Spokane, Washington",2003.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Washington ,Spokane,,
2017712504,"Boardwalk, Daytona Beach, Florida",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Florida,Daytona Beach,29.21081,-81.02283
2017712053,"Corn on the cob, Atlantic City, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Atlantic City,39.36415,-74.42306
2017712013,"Boardwalk, Atlantic City, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Atlantic City,39.36415,-74.42306
2017709270,"Kingfish Restaurant, Bowling Green, Kentucky",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Kentucky,Bowling Green,36.99032,-86.4436
2017702159,"Ray Rogers Mobil gas station (1933), straight-on view, Broadway, San Antonio, Texas",1982.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Texas,San Antonio,29.42412,-98.49363
2017706405,"Stuff n' Things, South 1st Street, Raton, New Mexico",1991.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Mexico,Raton,36.90336,-104.43915
2017702414,"Lakewood Drive-In Theater, Carson Street, Lakewood, California",1981.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,California,Lakewood,33.85363,-118.13396
2017706822,"Rock Stram Baths, Los Angeles, California",1976.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,California,Los Angeles,34.05223,-118.24368
2017703671,"Kwik Chick Restaurant sign, Route 87B, San Angelo, Texas",1982.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Texas,San Angelo,31.46377,-100.43704
2017710254,"Marteen's Cabins, Marlboro, New York",1976.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Marlboro,,
2017704796,"Scoring stand, Putter's Paradise mini golf at New Wave Park, Missoula, Montana",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Montana,Missoula,46.87215,-113.994
2017707998,"Paramount Theater, Asbury Park, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Asbury Park,40.22039,-74.01208
2017706324,"Union Bus Station, Walker and Sheridan Streets, Oklahoma City, Oklahoma",1993.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Oklahoma,Oklahoma City,35.46756,-97.51643
2017713050,"Menges party, food, 9/3/77, Livingston Manor, New York",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Livingston Manor,,
2017712541,"Stadium Course Tournament, Ponte Vedra Beach, Florida",1990.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Florida,Ponte Vedra Beach,30.23969,-81.38564
2017704171,"Apache Canyon Trading Post, view 2, Routes 62 and 180, Whites City, New Mexico",1993.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Mexico,Whites City,,
2017703566,"Colored Motel sign (segregated motel?), Route 80, Statesboro, Georgia",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Georgia,Statesboro,32.44879,-81.78317
2017707429,"Zephyr Gas, Muskegon, Michigan",1980.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Michigan,Muskegon,43.23418,-86.24839
2017703101,"Mineral Wells High School, angle 1, Hibbard Street, Mineral Wells, Texas",1993.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Texas,Mineral Wells,32.80846,-98.11282
2017709965,"Wigwam Village #7, Rialto, California",2003.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,California,Rialto,34.1064,-117.37032
2017713660,"Tennanah Lakeshore Lodge, Roscoe, New York",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Roscoe,,
2017703694,"Moon Glow Cafe sign, B-25, Walsenburg, Colorado",1991.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Colorado,Walsenburg,37.62418,-104.78026
2017712328,"Boardwalk street side, Cape May, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Cape May,38.93511,-74.90601
2017708075,"Alabama Theater, Houston, Texas",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Texas,Houston,29.76328,-95.36327
2017712349,"Miniature golf, Cape May, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Cape May,38.93511,-74.90601
2017706841,"Jack's barber pole, Perry, Oklahoma",1996.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Oklahoma,Perry,36.28949,-97.2881
2017706370,"Chronicle Building, entrance, 926 Sprague Street, Spokane, Washington",2003.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Washington ,Spokane,,
2017710042,"Snow Flake Motel, Lincoln Township, Michigan",1991.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Michigan,Lincoln Township,,
2017710778,"Brown's Hotel, Loch Sheldrake, New York",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Loch Sheldrake,,
2017713270,"Nevele, Ellenville, New York",1976.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Ellenville,,
2017707277,"Steamboat Pilot, Steamboat Springs, Colorado",1980.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Colorado,Steamboat Springs,40.48498,-106.83172
2017705237,"Horizontal Reflection, Old Kilbourn mini golf, Route 12, Wisconsin Dells, Wisconsin",1988.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Wisconsin,Wisconsin Dells,43.62748,-89.77096
2017709878,"Queens Court (1948), St. Simons Island, Georgia",1990.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Georgia,St. Simons Island,,
2017707156,"Skaff Building, La Crosse, Wisconsin",2003.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Wisconsin,La Crosse,43.80136,-91.23958
2017705187,"Lighthouse, Lighthouse Golf, Emerald Isle, North Carolina",1985.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,North Carolina,Emerald Isle,34.67794,-76.95078
2017704746,"Clock, Sir Goony Golf, Independence Boulevard, Charlotte, North Carolina",1982.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,North Carolina,Charlotte,35.22709,-80.84313
2017706728,"Helms Bakery, Culver City, California",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,California,Culver City,34.02112,-118.39647
2017708809,,1988.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Ohio,,,
2017711524,"Boardwalk above, Asbury Park, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Asbury Park,40.22039,-74.01208
2017704103,"Statue of Liberty, Donovan County Courthouse, Troy, Kansas",1988.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Kansas,Troy,39.78305,-95.08997
2017712714,"Concord lobby, Kiamesha Lake, New York",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Kiamesha Lake,,
